index,appid,name,release_date,english,developer,publisher,required_age,achievements,total_ratings,ratingpc,price,discount,discount_bin,windows,linux,mac,cat_Multi-player,cat_Online Multi-Player,cat_Single-player,cat_Steam Cloud,cat_Steam Achievements,cat_Steam Trading Cards,cat_Partial Controller Support,cat_Stats,cat_Co-op,cat_Full controller support,cat_Steam Leaderboards,cat_Shared/Split Screen,gen_Action,gen_Adventure,gen_Indie,gen_Strategy,gen_RPG,gen_Simulation,gen_Casual,gen_Early Access,all_time_peak,may_19_av,may_19_peak,jun_19_av,jun_19_peak,jul_19_av,may_jun_avuplift,may_jun_avupliftpc,jun_jul_avuplift,jun_jul_avupliftpc
5010,363670,Seeders,2015-08-21,1,Bigosaur,Bigosaur,0,0,31,0.5806451612903226,6.99,70.0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,28.0,0.02,1.0,0.02,1.0,0.01,0.0,0.0,-0.01,-0.5
5011,363680,Battlefleet Gothic: Armada,2016-04-21,1,Tindalos Interactive,Focus Home Interactive,0,1,4483,0.6799018514387687,24.99,75.0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9199.0,49.59,152.0,46.8,142.0,58.78,-2.7900000000000063,-0.056261343012704294,11.980000000000004,0.2559829059829061
5012,363790,Egg Returns Home,2015-05-05,1,PigelPix,PigelPix,0,1,504,0.7876984126984127,0.79,0.0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,259.0,0.18,8.0,0.23,5.0,0.1,0.05000000000000002,0.2777777777777779,-0.13,-0.5652173913043478
5013,363840,Ancient Battle: Rome,2017-08-15,1,HexWar Games Ltd,HexWar Games Ltd,0,0,7,0.42857142857142855,6.99,75.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0.17,2.0,0.78,3.0,0.12,0.61,3.5882352941176467,-0.66,-0.8461538461538461
5014,363890,RPG Maker MV,2015-10-23,1,KADOKAWA;Yoji Ojima,Degica,0,0,2668,0.8785607196401799,60.99,75.0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2486.0,950.95,1409.0,908.48,1239.0,1059.12,-42.47000000000003,-0.04466060255533942,150.63999999999987,0.16581542796759408
5015,363920,SWR JST DX Selective Memory Erase Effect,2015-04-20,1,Nekomura Games,Nekomura Games,0,0,27,0.5925925925925926,3.99,0.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,52.0,0.1,1.0,0.0,0.0,0.01,-0.1,-1.0,0.01,inf
5016,363930,Dead Age,2016-11-04,1,Silent Dreams,Headup,0,1,3484,0.8292192881745121,10.99,70.0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,818.0,19.5,66.0,47.33,178.0,18.72,27.83,1.4271794871794872,-28.61,-0.6044791886752588
5017,363940,Solar Shifter EX,2015-09-11,1,Elder Games,Headup Games,0,1,76,0.4342105263157895,3.99,75.0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,29.0,0.07,2.0,0.13,2.0,0.01,0.06,0.857142857142857,-0.12000000000000001,-0.9230769230769231
5018,363960,Devils & Demons,2015-10-06,1,HandyGames,HandyGames,0,1,76,0.35526315789473684,6.99,80.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,32.0,0.09,2.0,0.09,1.0,0.13,0.0,0.0,0.04000000000000001,0.44444444444444453
5019,363980,Forget Me Not: My Organic Garden,2015-08-21,1,CAVYHOUSE,AGM PLAYISM,0,1,275,0.8581818181818182,6.99,75.0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,39.0,2.44,9.0,1.18,6.0,1.24,-1.26,-0.5163934426229508,0.06000000000000005,0.05084745762711869
5021,364050,Face It - A game to fight inner demons,2017-06-09,1,Tlön Studios;Ilex Games,Gamestorming,0,1,1158,0.7832469775474957,2.79,86.0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,160.0,0.88,6.0,0.97,6.0,0.44,0.08999999999999997,0.10227272727272724,-0.53,-0.5463917525773196
5026,364200,Farabel,2016-10-14,1,Frogames,Frogames;Goblinz Digital;indienova,0,1,75,0.8266666666666667,6.99,70.0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,50.0,0.25,3.0,0.51,4.0,0.45,0.26,1.04,-0.06,-0.11764705882352941
5027,364230,Lucius Demake,2016-08-08,1,Shiver Games,Shiver Games,0,1,264,0.9545454545454546,3.99,66.0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,49.0,0.47,4.0,0.47,5.0,0.7,0.0,0.0,0.22999999999999998,0.48936170212765956
5028,364250,XIIZEAL,2015-06-05,1,TRIANGLE SERVICE,Degica,0,1,31,0.8709677419354839,8.99,50.0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,7.0,0.05,1.0,0.02,1.0,0.08,-0.030000000000000002,-0.6,0.06,3.0
5029,364260,Warlock's Citadel,2015-10-09,1,"Byte-UP Co., ltd.","Byte-UP Co., ltd.",0,1,6,0.8333333333333334,4.79,0.0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,6.0,0.11,2.0,0.09,2.0,0.04,-0.020000000000000004,-0.18181818181818185,-0.049999999999999996,-0.5555555555555556
5030,364300,Space Rogue,2016-09-15,1,Red Beat,Red Beat,0,1,340,0.6588235294117647,6.99,90.0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,55.0,6.59,26.0,4.2,19.0,6.11,-2.3899999999999997,-0.3626707132018209,1.9100000000000001,0.45476190476190476
5031,364350,The Apotheosis Project,2015-07-10,1,Midian Design,Screen 7,0,1,42,0.5476190476190477,2.09,50.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,70.0,0.04,1.0,0.12,1.0,0.14,0.07999999999999999,1.9999999999999996,0.020000000000000018,0.16666666666666682
5032,364360,Total War: WARHAMMER,2016-05-24,1,CREATIVE ASSEMBLY;Feral Interactive (Linux);Feral Interactive (Mac),SEGA;Feral Interactive (Linux);Feral Interactive (Mac),0,1,39704,0.751208946201894,39.99,75.0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,111909.0,1951.8,4223.0,1650.64,3031.0,1617.61,-301.15999999999985,-0.15429859616764005,-33.0300000000002,-0.020010420200649564
5035,364390,Downfall,2016-02-15,1,Harvester Games,Screen 7,18,1,559,0.9338103756708408,7.19,50.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,94.0,4.17,15.0,3.5,14.0,3.15,-0.6699999999999999,-0.16067146282973618,-0.3500000000000001,-0.10000000000000002
5036,364420,Roguelands,2016-06-13,1,SmashGames,SmashGames,0,0,3118,0.795060936497755,7.19,50.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1111.0,28.62,64.0,29.69,60.0,32.46,1.0700000000000003,0.037386443046820414,2.7699999999999996,0.09329740653418658
5037,364480,Red Goblin: Cursed Forest,2015-05-15,1,Eerie Games,Flying Interactive,0,0,28,0.4642857142857143,3.99,90.0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,22.0,0.01,1.0,0.02,1.0,0.04,0.01,1.0,0.02,1.0
5038,364510,Transcendence,2015-07-24,1,Kronosaur Productions,Kronosaur Productions,0,0,80,0.925,5.99,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,27.0,1.63,8.0,1.71,8.0,1.67,0.08000000000000007,0.049079754601227044,-0.040000000000000036,-0.0233918128654971
5039,364630,AirMech Command,2017-03-08,1,Carbon Games,Carbon Games,0,1,163,0.6932515337423313,14.99,66.0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,38.0,0.08,2.0,0.24,3.0,0.21,0.15999999999999998,1.9999999999999996,-0.03,-0.125
5040,364640,FreeCell Quest,2015-10-19,1,Legend Studio,Legend Studio,0,1,335,0.6985074626865672,6.99,50.0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,223.0,3.99,13.0,4.09,13.0,4.64,0.09999999999999964,0.02506265664160392,0.5499999999999998,0.1344743276283618
5042,364690,SUPER DISTRO,2015-07-22,1,KITATUS STUDIOS,KITATUS STUDIOS,0,1,1092,0.3708791208791209,0.79,51.0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1969.0,0.62,4.0,3.04,58.0,1.03,2.42,3.903225806451613,-2.01,-0.6611842105263157
5044,364720,Reagan Gorbachev,2016-02-24,1,Team2Bit,Team2Bit,0,1,13,0.9230769230769231,7.99,90.0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,621.0,0.06,2.0,0.14,2.0,0.2,0.08000000000000002,1.3333333333333337,0.06,0.4285714285714285
5045,364740,Magi,2017-01-17,1,MoaCube,MoaCube,0,1,13,0.8461538461538461,6.99,80.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4.0,0.02,1.0,0.13,2.0,0.06,0.11,5.5,-0.07,-0.5384615384615385
5046,364750,Hacker Evolution Source Code,2015-05-11,1,exosyphen studios,exosyphen studios,0,0,18,0.7222222222222222,18.99,90.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,0.06,2.0,0.08,2.0,0.11,0.020000000000000004,0.3333333333333334,0.03,0.375
5047,364770,Super Furball,2015-04-21,1,Dustin Gunn,Dustin Gunn,0,1,47,0.8085106382978723,2.79,70.0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,65.0,0.01,1.0,0.04,1.0,0.01,0.03,3.0,-0.03,-0.75
5048,364790,Voyage to Farland,2015-06-02,1,Peculiar Games,Peculiar Games,0,1,17,0.8235294117647058,4.79,84.0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,41.0,0.03,1.0,0.04,2.0,0.02,0.010000000000000002,0.3333333333333334,-0.02,-0.5
5049,364800,Star Trek™: Judgment Rites,2015-05-08,1,Interplay Entertainment Corp.,Interplay Entertainment Corp.,0,0,23,0.9565217391304348,6.99,50.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,14.0,0.27,3.0,0.19,2.0,0.26,-0.08000000000000002,-0.29629629629629634,0.07,0.368421052631579
5050,364810,Star Trek™: Starfleet Academy,2015-05-08,1,Interplay Entertainment Corp.,Interplay Entertainment Corp.,0,0,57,0.8070175438596491,6.99,50.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,22.0,0.32,4.0,0.56,3.0,0.62,0.24000000000000005,0.7500000000000001,0.05999999999999994,0.10714285714285703
