index,appid,name,release_date,english,developer,publisher,required_age,achievements,positive_ratings,negative_ratings,ratingpc,price,discount,discount_bin,windows,linux,mac,cat_Multi-player,cat_Online Multi-Player,cat_Single-player,cat_Steam Cloud,cat_Steam Achievements,cat_Steam Trading Cards,cat_Partial Controller Support,cat_Stats,cat_Co-op,cat_Full controller support,cat_Steam Leaderboards,cat_Shared/Split Screen,gen_Action,gen_Adventure,gen_Indie,gen_Strategy,gen_RPG,gen_Simulation,gen_Casual,gen_Early Access,all_time_peak,jun_19_av,jul_19_av,jun_jul_avuplift,jun_jul_avupliftpc
18239,800550,DarkDIRE,2018-12-11,1,CounterParry,CounterParry,0,0,4,0,1.0,3.99,0.0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,3.0,0.13,0.04,-0.09,-0.6923076923076923
18240,800560,The Great Tournament 2,2018-02-26,1,Hosted Games,Hosted Games,0,1,9,3,0.75,2.89,25.0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,14.0,0.15,0.11,-0.039999999999999994,-0.26666666666666666
18241,800580,Highway Wars,2018-03-15,1,Hosted Games,Hosted Games,0,1,7,4,0.6363636363636364,2.89,25.0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,22.0,0.12,0.09,-0.03,-0.25
18242,800600,Wayhaven Chronicles: Book One,2018-03-08,1,Hosted Games,Hosted Games,0,0,117,6,0.9512195121951219,3.99,40.0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,129.0,2.92,3.0,0.08000000000000007,0.02739726027397263
18243,800620,Fallen Hero: Rebirth,2018-03-15,1,Hosted Games,Hosted Games,0,1,103,4,0.9626168224299065,2.89,25.0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,67.0,5.03,8.53,3.499999999999999,0.695825049701789
18245,800650,The Last Operator,2018-09-05,1,Mean Mutt Interactive,Mean Mutt Interactive,0,0,12,6,0.6666666666666666,11.39,66.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0.02,0.0,-0.02,-1.0
18247,800670,NetStars - VR Goalie Trainer,2018-03-29,1,Josh Beatty;Mike Casto,Anchor Reality,0,0,6,3,0.6666666666666666,7.19,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.36,0.04,-0.32,-0.888888888888889
18248,800690,The Unlikely Legend of Rusty Pup,2018-10-19,1,Gory Detail Limited,Gory Detail Limited,0,1,14,0,1.0,12.99,0.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6.0,0.15,0.11,-0.039999999999999994,-0.26666666666666666
18251,800820,2236 A.D.,2018-05-11,1,Chloro,Sekai Project,0,0,14,1,0.9333333333333333,11.39,30.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.0,0.19,0.07,-0.12,-0.631578947368421
18255,800930,Twin Blue Moons,2018-03-07,1,Arcus Plume,Arcus Plume,0,1,10,0,1.0,3.99,0.0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,3.0,0.04,0.02,-0.02,-0.5
18257,801010,Unsolved Stories,2018-03-14,1,MadHoundGames,MadHoundGames,0,0,6,7,0.46153846153846156,1.69,80.0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,3.0,0.01,0.02,0.01,1.0
18258,801020,Golden Dungeons,2018-03-03,1,AFBIK Studio,AFBIK Studio,0,1,35,36,0.49295774647887325,0.79,51.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,7.0,0.13,0.07,-0.06,-0.4615384615384615
18259,801040,Poly Universe,2018-07-20,1,Pouchmouse,Pouchmouse,0,1,65,8,0.8904109589041096,7.19,0.0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,40.0,0.75,1.52,0.77,1.0266666666666666
18264,801200,Fitzzle Mighty Bears,2018-02-19,1,Red Dolphin Games,VT Publishing,0,1,13,10,0.5652173913043478,3.99,90.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,0.17,0.08,-0.09000000000000001,-0.5294117647058824
18266,801260,NOSTALGIC TRAIN,2018-06-12,0,Tatamibeya 畳部屋,Tatamibeya 畳部屋,0,0,65,23,0.7386363636363636,9.29,20.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,219.0,0.87,1.21,0.33999999999999997,0.3908045977011494
18267,801280,Cowboy Escape,2018-02-26,1,azimut team,azimut team,0,0,19,29,0.3958333333333333,0.79,51.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,4.0,0.1,0.54,0.44000000000000006,4.4
18268,801290,Diabolic,2018-03-26,1,MyDreamForever,Red twice potato,0,1,94,9,0.912621359223301,2.89,86.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,34.0,0.39,0.31,-0.08000000000000002,-0.20512820512820515
18269,801300,Digital Diamond Baseball V7,2018-03-29,1,Curiosity Computing,Cass Consulting Inc,0,0,7,0,1.0,4.79,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,8.0,1.12,0.97,-0.15000000000000013,-0.13392857142857154
18270,801320,The Last Hope: Atomic Bomb - Crypto War,2018-04-06,1,Atomic Fabrik;Cristian Manolachi,Atomic Fabrik;Cristian Manolachi,0,0,14,12,0.5384615384615384,0.79,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2.0,0.06,0.01,-0.049999999999999996,-0.8333333333333333
18277,801500,WannaMine,2018-02-28,1,Laush Dmitriy Sergeevich,Laush Studio,0,1,2,0,1.0,0.79,51.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3.0,0.04,0.01,-0.03,-0.75
18278,801510,Only You,2018-02-19,1,Ok De,Ok De,0,1,59,23,0.7195121951219512,2.09,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,8.0,0.08,0.05,-0.03,-0.375
18280,801630,UNDER NIGHT IN-BIRTH Exe:Late[st],2018-08-20,1,FRENCH-BREAD,Arc System Works,0,1,524,33,0.940754039497307,30.99,25.0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,863.0,136.88,141.76,4.8799999999999955,0.03565166569257741
18287,801870,Ramen,2018-03-30,1,ChaoYe Liu,Happy Home Company;Happy Home Company,0,1,14,12,0.5384615384615384,5.79,0.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,42.0,0.47,0.36,-0.10999999999999999,-0.23404255319148934
18288,801880,Drift Tuner 2019,2018-03-26,1,S&COR Games,S&COR Games,0,0,75,64,0.539568345323741,1.69,0.0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,17.0,0.52,0.55,0.030000000000000027,0.057692307692307744
18289,801890,Christmas Race 2,2018-12-13,1,RewindApp,RewindApp,0,0,8,4,0.6666666666666666,0.79,51.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,0.05,0.09,0.039999999999999994,0.7999999999999998
18292,802040,Captive,2018-04-08,1,Dead Inside Studio,Dead Inside Studio,0,1,46,5,0.9019607843137255,1.69,50.0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3.0,0.24,0.11,-0.13,-0.5416666666666667
18297,802130,Break The Targets,2018-06-21,1,Q'Prod,Q'Prod,0,1,39,1,0.975,3.99,0.0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,9.0,0.16,0.21,0.04999999999999999,0.31249999999999994
18299,802190,The Land of Glass,2018-03-26,1,Dual Wield Software,Dual Wield Software,0,1,11,3,0.7857142857142857,11.39,75.0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,2.0,0.01,0.03,0.019999999999999997,1.9999999999999996
18300,802210,BSL Winter Games Challenge,2018-03-07,1,Vtree LLC,VTree LLC,0,0,3,1,0.75,2.09,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,3.0,0.01,0.01,0.0,0.0
18301,802300,Baseball Kings VR,2018-04-11,1,Appnori Inc.,Appnori Inc.,0,0,1,1,0.5,11.39,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,21.0,0.5,0.65,0.15000000000000002,0.30000000000000004
18302,802310,PingPong Kings VR,2018-03-15,1,Appnori Inc.,Appnori Inc.,0,0,4,1,0.8,11.39,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,37.0,1.06,1.23,0.16999999999999993,0.16037735849056597
18303,802320,Tennis Kings VR,2018-04-23,1,Appnori Inc.,Appnori Inc.,0,0,1,1,0.5,11.39,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,12.0,0.07,0.29,0.21999999999999997,3.1428571428571423
18304,802330,Badminton Kings VR,2018-03-12,1,Appnori Inc.,Appnori Inc.,0,0,7,4,0.6363636363636364,11.39,0.0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,12.0,0.11,0.27,0.16000000000000003,1.4545454545454548
18305,802340,Archery Kings VR,2018-04-11,1,Appnori Inc.,Appnori Inc.,0,0,5,3,0.625,11.39,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,14.0,0.04,0.4,0.36000000000000004,9.0
18306,802360,King Of Mazes,2018-03-15,1,King Key Games,King Key Games,0,1,4,3,0.5714285714285714,1.69,0.0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5.0,0.04,0.04,0.0,0.0
18307,802400,Fhtagn! - Tales of the Creeping Madness,2018-05-22,1,Design Imps,Design Imps,0,1,29,2,0.9354838709677419,7.19,15.0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,6.0,0.1,0.12,0.01999999999999999,0.1999999999999999
18308,802450,NAIRI: Tower of Shirin,2018-11-29,1,HomeBearStudio,Another Indie;Hound Picked Games,0,1,69,7,0.9078947368421053,8.99,55.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,51.0,0.43,10.93,10.5,24.41860465116279
18310,802490,Fabulous - Angela's Wedding Disaster,2018-04-30,1,GameHouse,GameHouse,0,1,26,6,0.8125,9.99,50.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,33.0,1.28,1.48,0.19999999999999996,0.15624999999999997
18314,802660,Bitcoin Or Bomb?,2018-02-22,1,"Nikita ""Ghost_RUS""",Ghost_RUS Games,0,1,8,8,0.5,0.79,51.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,0.05,0.68,0.63,12.6
18315,802690,Crazy Machines VR,2018-10-25,1,Fakt Software,Wild River Games,0,1,11,9,0.55,14.99,50.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,7.0,0.02,0.08,0.06,3.0
18317,802730,Mother Simulator,2018-05-22,1,Steppe Hare Studio,Steppe Hare Studio,0,1,258,43,0.8571428571428571,1.69,50.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,33.0,2.07,2.08,0.010000000000000231,0.004830917874396247
18318,802740,Wild Glory,2018-03-08,1,Manalith Studios,LAJE Studio,0,1,34,1,0.9714285714285714,1.98,0.0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,5.0,0.04,0.03,-0.010000000000000002,-0.25000000000000006
18320,802810,KNACK!,2018-02-27,1,Ardi Studio,Ardi Studio,0,1,10,3,0.7692307692307693,0.79,0.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,4.0,0.11,0.01,-0.1,-0.9090909090909092
18322,802870,The Ditzy Demons Are in Love With Me,2018-10-26,1,SMILE,Sekai Project,0,1,376,7,0.9817232375979112,19.49,20.0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,139.0,19.26,33.37,14.109999999999996,0.7326064382139146
18323,802880,Muv-Luv,2018-02-28,1,anchor Inc.,Sekai Project,0,1,109,4,0.9646017699115044,23.79,30.0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,43.0,11.2,14.84,3.6400000000000006,0.32500000000000007
18324,802890,Muv-Luv Alternative,2018-02-28,1,anchor Inc.,Sekai Project,0,1,252,8,0.9692307692307692,30.99,30.0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,65.0,13.64,17.99,4.349999999999998,0.31891495601173003
18325,802900,Hollow Steps,2018-02-28,1,QuickSave,QuickSave,0,1,18,4,0.8181818181818182,2.89,20.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,0.03,0.04,0.010000000000000002,0.3333333333333334
18326,802920,The Geology Game,2018-03-05,1,Spaghetti Code,Spaghetti Code,0,0,4,1,0.8,2.89,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0.01,0.14,0.13,13.0
18327,802930,The Rainsdowne Players,2018-09-18,1,Steve O'Gorman,Steve O'Gorman,0,0,7,1,0.875,2.99,80.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,0.04,0.02,-0.02,-0.5
18328,802970,Solar Battle Glargaz,2018-02-22,1,Red Dolphin Games,VT Publishing,0,1,12,14,0.46153846153846156,3.99,90.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,0.06,0.06,0.0,0.0
18330,803130,DIASTONE: Memories,2018-12-12,1,Souluted Games,Souluted Games,0,1,16,5,0.7619047619047619,5.19,0.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,0.03,0.05,0.020000000000000004,0.6666666666666669
18331,803150,Nephise: Ascension,2018-02-27,1,Tonguç Bodur,Tonguç Bodur,0,1,22,4,0.8461538461538461,3.99,50.0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5.0,0.1,0.08,-0.020000000000000004,-0.20000000000000004
18332,803260,Survive in Angaria,2018-03-22,1,Cloaz Studio,Cloaz Studio,0,1,28,7,0.8,2.0,65.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,5.0,0.02,0.1,0.08,4.0
18334,803280,Briquid,2018-12-06,1,Gamious,Gamious,0,1,6,0,1.0,3.99,25.0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,7.0,0.08,0.13,0.05,0.625
18336,803310,Landlord Simulator,2018-12-31,1,MasterCalamity Games,MasterCalamity Games,0,0,1,6,0.14285714285714285,5.19,25.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2.0,0.01,0.1,0.09000000000000001,9.0
18337,803320,Haldor,2018-04-20,1,URDevTeam,Metal Fox,0,0,4,20,0.16666666666666666,0.79,51.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2.0,0.02,0.15,0.13,6.5
18345,803750,Moon Castle,2018-07-31,1,Pim Nijdam,NobleWare,0,0,4,3,0.5714285714285714,15.49,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,0.09,0.15,0.06,0.6666666666666666
18348,803820,OldGrad,2018-02-27,0,Manif,alexeibelih,0,0,29,30,0.4915254237288136,0.79,51.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,11.0,0.04,0.01,-0.03,-0.75
18350,803850,Pixelpunk XL,2018-04-20,1,Mykhail Konokh,Mykhail Konokh,0,1,28,5,0.8484848484848485,2.99,75.0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2.0,0.05,0.04,-0.010000000000000002,-0.20000000000000004
18352,803890,Police Helicopter Simulator,2018-11-08,1,VIS-Games,Aerosoft GmbH,0,1,13,14,0.48148148148148145,18.1,80.0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18.0,1.98,2.4,0.41999999999999993,0.2121212121212121
18355,804000,Expendable,2018-02-27,1,Rage Software,Funbox Media Ltd,0,0,5,2,0.7142857142857143,2.89,75.0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,3.0,0.02,0.11,0.09,4.5
18358,804130,EXIST,2018-03-26,1,UMBRESS,UMBRESS,0,0,28,12,0.7,0.79,51.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,4.0,0.05,0.02,-0.030000000000000002,-0.6
18359,804210,Star Advent,2018-03-10,1,Maraby,КиКо,0,1,16,21,0.43243243243243246,0.79,51.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3.0,0.08,0.08,0.0,0.0
18360,804290,Training aim,2018-02-26,1,Anime squad,Anime squad,0,1,23,7,0.7666666666666667,0.79,51.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,5.0,0.5,0.62,0.12,0.24
18361,804350,Starman,2018-06-28,1,nada studio,nada studio,0,1,30,3,0.9090909090909091,4.79,85.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5.0,0.15,0.16,0.010000000000000009,0.06666666666666674
18363,804430,Drink Pro Tycoon,2018-03-05,1,NyberRoar Interactive,NyberRoar Interactive,0,1,39,24,0.6190476190476191,7.0,70.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,7.0,0.03,0.06,0.03,1.0
18366,804490,Creed: Rise to Glory™,2018-09-25,1,Survios,Survios,0,1,306,63,0.8292682926829268,23.79,40.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,719.0,13.15,26.74,13.589999999999998,1.0334600760456272
18367,804550,QLORB 2,2018-02-26,1,Red Dolphin Games,VT Publishing,0,1,11,8,0.5789473684210527,3.99,90.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.0,0.27,0.1,-0.17,-0.6296296296296297
18368,804600,Trivia Vault Football Trivia,2018-02-27,1,Ripknot Systems,Ripknot Systems,0,1,16,9,0.64,9.99,90.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0.07,0.25,0.18,2.571428571428571
18371,804680,Virtual Ninja VR,2018-07-16,1,"MAMMOSSIX Co., Ltd.","MAMMOSSIX Co., Ltd.",0,1,0,1,0.0,7.19,0.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,6.0,0.01,0.16,0.15,15.0
18372,804700,The House in Fata Morgana: A Requiem for Innocence,2018-05-17,1,Novectacle,MangaGamer,0,1,87,0,1.0,11.39,30.0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,1.37,1.65,0.2799999999999998,0.20437956204379545
18374,804830,Shards of Eradine,2018-03-12,1,CryptidTech,CryptidTech,18,1,7,7,0.5,14.49,0.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,11.0,0.11,0.11,0.0,0.0
18375,804870,Armed to the Gears,2018-03-19,1,Deonn Software ltd.,Deonn Software ltd.,0,1,51,15,0.7727272727272727,4.79,50.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,13.0,0.75,0.41,-0.34,-0.45333333333333337
18377,804970,Shoottera,2018-02-28,1,RussianDEV,azimut team,0,0,18,25,0.4186046511627907,0.79,51.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,7.0,0.09,0.1,0.010000000000000009,0.11111111111111122
18378,805020,Mayan Prophecies: Blood Moon Collector's Edition,2018-02-28,1,EleFun Games,Big Fish Games,0,0,1,0,1.0,7.19,50.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.0,0.12,0.09,-0.03,-0.25
18379,805030,Love Chronicles: Salvation Collector's Edition,2018-03-02,1,Vendel Games,Big Fish Games,0,0,2,0,1.0,7.19,50.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.0,0.09,0.1,0.010000000000000009,0.11111111111111122
18380,805040,European Mystery: Flowers of Death Collector's Edition,2018-03-05,1,Blam! Games,Big Fish Games,0,0,1,0,1.0,7.19,50.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.0,0.11,0.2,0.09000000000000001,0.8181818181818182
18382,805090,Blackjack In Space,2018-02-27,1,JDRumble,JDRumble,0,1,7,8,0.4666666666666667,1.69,75.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,2.0,0.01,0.01,0.0,0.0
18383,805120,The Fielder's Choice,2018-02-22,1,Choice of Games,Choice of Games,0,1,3,4,0.42857142857142855,2.89,25.0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,17.0,0.03,0.07,0.04000000000000001,1.3333333333333337
18384,805150,TSA Frisky,2018-05-17,1,Out There Entertainment,Out There Entertainment,0,0,8,6,0.5714285714285714,5.19,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0,0.05,0.1,0.05,1.0
18385,805280,Dead Rain - New Zombie Virus,2018-03-09,1,Tiny devbox,Tiny devbox,0,1,24,7,0.7741935483870968,2.09,0.0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,8.0,0.02,0.31,0.29,14.499999999999998
18389,805360,Trivia Vault Baseball Trivia,2018-03-02,1,Ripknot Systems,Ripknot Systems,0,1,18,10,0.6428571428571429,9.99,90.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.0,0.38,0.1,-0.28,-0.736842105263158
18391,805400,Mahjong Solitaire,2018-05-11,1,Albireo Games,Albireo Games,0,1,12,3,0.8,1.69,75.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,0.43,0.45,0.020000000000000018,0.046511627906976785
18394,805450,Derrek Quest V Regression,2018-02-28,0,Manuf,Alexeibelih,0,0,18,19,0.4864864864864865,0.79,51.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,5.0,0.02,0.03,0.009999999999999998,0.4999999999999999
18396,805500,Dokkaebi Hentai Adventures,2018-02-28,1,"Nikita ""Ghost_RUS""",Ghost_RUS Games,0,1,23,15,0.6052631578947368,0.79,51.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,0.05,0.0,-0.05,-1.0
18397,805550,Assetto Corsa Competizione,2018-09-12,1,Kunos Simulazioni,505 Games,0,0,1744,278,0.8625123639960435,34.99,15.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4122.0,592.13,342.92,-249.20999999999998,-0.4208704169692466
18400,805630,Angry VS Android,2018-02-28,1,Manif,alexeibelih,0,0,19,35,0.35185185185185186,0.79,51.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,7.0,0.11,0.22,0.11,1.0
18401,805660,Rad Rodgers - Radical Edition,2018-02-21,1,Slipgate Ironworks™,HandyGames;3D Realms,0,1,32,7,0.8205128205128205,17.99,0.0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,19.0,1.81,1.86,0.050000000000000044,0.027624309392265217
18402,805680,Star Shield Down,2018-03-01,1,G. Malta,VRS,0,1,17,14,0.5483870967741935,0.79,51.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2.0,0.07,0.06,-0.010000000000000009,-0.14285714285714296
18403,805710,Alien Worms Invasion,2018-03-12,1,Mímir Studio,Mímir Studio,0,1,18,7,0.72,7.19,0.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7.0,0.01,0.08,0.07,7.000000000000001
18405,805760,Desire,2018-05-10,1,Sylvain Seccia,Petite Fleur Productions,0,1,20,17,0.5405405405405406,7.19,0.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8.0,0.1,0.15,0.04999999999999999,0.4999999999999999
18410,805820,Putin VS ISIS,2018-04-02,1,"Nikita ""Ghost_RUS""",Ghost_RUS Games,0,1,102,5,0.9532710280373832,0.79,51.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4.0,0.72,0.05,-0.6699999999999999,-0.9305555555555555
18412,805870,Do you know de way,2018-03-15,1,Laush Dmitriy Sergeevich,Laush Studio,0,1,32,16,0.6666666666666666,2.89,86.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7.0,0.07,0.41,0.33999999999999997,4.857142857142856
18413,805880,Trivia Vault Olympics Trivia,2018-02-28,1,Ripknot Systems,Ripknot Systems,0,1,16,8,0.6666666666666666,9.99,90.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.0,0.27,0.11,-0.16000000000000003,-0.5925925925925927
18414,805920,Seek Etyliv,2018-05-19,1,Rokas,Rokas,0,1,33,6,0.8461538461538461,5.19,10.0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,5.0,0.04,0.04,0.0,0.0
18415,805940,RUSSIA BATTLEGROUNDS,2018-07-13,1,Agafonoff,Agafonoff,0,1,789,299,0.7251838235294118,0.79,51.0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,114.0,5.07,7.46,2.3899999999999997,0.47140039447731746
18418,806020,Milky Way Map,2018-03-09,1,whoopsGames,whoopsGames,0,1,24,2,0.9230769230769231,0.79,41.0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5.0,0.06,0.08,0.020000000000000004,0.3333333333333334
