appid,name,discount
517720,Epic Tavern,30%
517770,Caketomino,0
517780,Ogre,50%
517790,Caesar™ 3,35%
517810,Caesar™ IV,40%
517860,Fly to KUMA MAKER,0
517930,The Castles of Dr. Creep,55%
517960,Crate Punks,0
517970,CRANGA!: Harbor Frenzy,0
517990,City VR,0
518000,Edge Guardian,0
518030,Aim Hero,0
518040,Volleyball Unbound - Pro Beach Volleyball,66%
518060,Chess Ultra,50%
518110,Ahros: One Warrior Chronicle,0
518120,Chimpact 1 - Chuck's Adventure,75%
518130,How to shoot a criminal,0
518140,Lectrovolt II,0
518190,Sky Jac,0
518280,Dead End Junction,50%
518320,Soko Match,0
518610,Live In Color,0
518620,Ballistick,0
518650,illumine,80%
518670,Intensive Exposure,0
518680,Kapsul Infinite,0
518720,Overkill VR: Action Shooter FPS,
518730,Zombo Buster Rising,75%
518740,Why is the Princess in a Magic Forest?!,0
518790,theHunter: Call of the Wild™,
518800,Lone Leader,51%
518920,Surgeon Simulator: Experience Reality,60%
519020,Shuttle Siege,0
519030,Don't Let Go!,30%
519080,Soda Girls,0
519160,Toon Ocean VR,60%
519190,Next Day: Survival,80%
519200,Kitty Kitty Boing Boing: the Happy Adventure in Puzzle Garden!,75%
519490,NBA 2KVR Experience,67%
519540,Virtual Islands,0
519550,SPACE DVRTS,0
519860,DUSK,0
519870,Flying Pengy,0
519890,Star Boss,51%
519940,Kubz VR,0
519980,Trains VR,50%
519990,Zenza,0
520010,Climbey,30%
520080,Your Star,0
520120,Vanguard V,0
520150,A Midsummer Night's Choice,30%
520210,DreamDesk VR,0
520230,TwinForce,0
520250,Visitors,0
520270,Thrills & Chills - Roller Coasters,
520290,Fright Light,0
520300,Underworld Dungeon,0
520350,Remembering Pearl Harbor,0
520370,Pigeon Fight,20%
520380,Camper Jumper Simulator,80%
520440,GUILTY GEAR Xrd -REVELATOR-,67%
520470,Music Inside: A VR Rhythm Game,0
520510,Tribocalypse VR,
520520,It Comes Around - A Kinetic Novel,0
520540,Tribloos 3,0
520600,Purrfect Date - Visual Novel/Dating Simulator,0
520610,Drive on Moscow,50%
520660,Wrack: Exoverse,33%
520670,Strikers Edge,50%
520680,Lost Cities,0
520720,Dear Esther: Landmark Edition,75%
520750,DWVR,0
520810,Metal Noise,50%
520850,Lost in Secular Love,30%
520930,Pong It! VR,0
520940,MX vs ATV All Out,60%
520990,Barrow Hill: The Dark Path,80%
521000,Globe Rush,0
521090,Industry Giant,60%
521100,MinosMaze - The Minotaur's Labyrinth,0
521130,Dots eXtreme,60%
521140,King Machine,0
521150,Another Brick in The Mall,
521210,Timore 5,0
521230,Stone Age Wars,50%
521280,Atlantis: Pearls of the Deep,85%
521300,The Electric Shocktopus,0
521330,Tuebor: I Will Defend,0
521350,Use Your Words,60%
521420,Bunka no Kenkyu - Revival of Queen Leyak -,0
521430,Super Switch,75%
521450,Hunted: One Step Too Far,0
521500,Sakura Space,60%
521510,MAGICAL×SPIRAL,75%
521540,This World Unknown,50%
521580,Where are my Internets?,80%
521630,Toadled,51%
521650,Genghis Khan / 蒼き狼と白き牝鹿・ジンギスカン,
521660,NOBUNAGA’S AMBITION: Zenkokuban / 信長の野望･全国版,
521670,Romance of the Three Kingdoms / 三國志,
521680,Bandit Kings of Ancient China / 水滸伝・天命の誓い,
521690,Romance of the Three Kingdoms Ⅱ / 三國志Ⅱ,
521700,NOBUNAGA’S AMBITION: Sengoku Gunyuuden / 信長の野望・戦国群雄伝,
521710,Romance of the Three Kingdoms Ⅲ / 三國志Ⅲ,
521720,Uncharted Waters / 大航海時代,
521730,Romance of the Three Kingdoms Ⅳ with Power Up Kit / 三國志Ⅳ with パワーアップキット,
521740,NOBUNAGA'S AMBITION: Bushou Fuunroku / 信長の野望･武将風雲録,
521750,Romance of the Three Kingdoms Ⅴ with Power Up Kit / 三國志Ⅴ with パワーアップキット,
521760,Taikou Risshiden / 太閤立志伝,
521790,Ancient Frontier,50%
521830,H.I.S.T.O.R.Y T.O.R.C.H.K.A,51%
521860,Lop Nor Zombie VR (HTC Vive),30%
521890,Hello Neighbor,34%
521920,Death's Hangover,90%
521930,Minimized,87%
521940,Space Incident,87%
521950,Bullet Sorrow VR,0
521980,Autumn Dream,90%
521990,Galactic Storm,0
522000,Blind Blades,0
522010,Lost Crew,
522020,Blue Effect VR,50%
522040,Princess Remedy 2: In A Heap of Trouble,0
522050,Torsion,0
522080,Gemstone Keeper,0
522090,Medieval Defenders,0
522130,LandTraveller,0
522200,Loading Human: Chapter 1,0
522210,Serial Cleaner,75%
522220,InMind 2 VR,66%
522240,Pool Panic,50%
522250,Quick Draw,75%
522300,Polywings,0
522340,Ghostlords,80%
522470,The House of Da Vinci,50%
522490,Carrie's Order Up!,0
522530,Revenant Saga,66%
522570,The Last Hope,0
522590,Near Midnight,0
522610,Lord of the Seal,50%
522690,In Fear I Trust,50%
522700,The Final Days: I'm Still Alive,0
522710,Virtual Escape: The Play Room,0
522730,God Of Arrows VR,0
522740,Oh My Godheads,75%
522880,PSYCHO-PASS: Mandatory Happiness,60%
522890,Ant-gravity: Tiny's Adventure,90%
522900,When It Hits the Fan,75%
522950,Mayhem ZX,0
522960,Airship Commander,
522990,Spell Casting: Meowgically Enhanced Edition,0
523000,Princess Maker 2 Refine,60%
523030,Tank Universal 2,0
523060,Planet Smasher,75%
523080,Footbrawl Playground,0
523090,Bomb U!,0
523150,Mahjong World Contest,90%
523160,Alice's Patchworks 2,0
523180,Doritos VR Battle,0
523210,A Normal Lost Phone,60%
523440,zTime (Danger Noodles!),0
523550,Defense of Castle Chilly,0
523570,Across Flash,0
523610,Beyond Enemy Lines,35%
523640,The Works of Mercy,70%
523650,Lust for Darkness,67%
523660,HYPERCHARGE: Unboxed,10%
523670,Adventures Of Fluzz,0
523710,Sword Master VR,80%
523720,Unruly Ghouls,0
523730,Sweet Volley High,50%
523760,Loot or Die,0
523780,Emily is Away Too,80%
523790,Brave Dungeon,51%
523810,Wonder Boy Returns,0
523870,Breaking Fast,80%
523880,peakvox Escape Virus HD,70%
523900,Fated Souls 2,90%
523940,ZombVR,0
523970,Atomic Butcher: Homo Metabolicus,0
524050,Salmon Ninja,0
524060,Block Wave VR,0
524120,Raptor Valley,
524200,Queen Of Thieves,66%
524220,NieR:Automata™,0
524250,Dad Quest | Story Platformer Adventure,
524340,HellAngel,51%
524350,TileDynasty FPS Arena,0
524380,Yore VR,0
524430,Skool Daze Reskooled,40%
524520,Fatehaven,25%
524540,Samurai of Hyuga,25%
524560,Samurai of Hyuga Book 2,35%
524580,Fairy Fencer F Advent Dark Force | フェアリーフェンサー エフ ADVENT DARK FORCE | 妖精劍士 F ADVENT DARK FORCE,
524600,Dark Parables: Curse of Briar Rose Collector's Edition,50%
524610,Ceggtcher VR,51%
524640,Asura: Vengeance Expansion,0
524650,DANGEROUS DUELS,0
524660,RutonyChat,20%
524690,Bitslap,0
524850,Alicemare,40%
524940,Javva Juice,0
525040,The Disney Afternoon Collection,60%
525050,Artisan: Going Home Again,0
525070,Captain Lycop : Invasion of the Heters,0
525080,The Race for the White House 2016,50%
525150,Space Fuss,80%
525190,The Construct,0
525240,LOST SPHEAR,60%
525290,Kings under the hill,76%
525300,Starship Annihilator,51%
525330,Galaxy of Trian Board Game,
525350,Thick Air,0%
525360,Shio,50%
525380,Demon Peak,50%
525450,King Oddball,50%
525460,Sullen: Light is Your Friend,0
525480,.hack//G.U. Last Recode,75%
525500,Candy Kingdom VR,0
525510,"Guns, Gore and Cannoli 2",33%
525530,What Would You Do?,0
525590,Brawlderdash,60%
525600,Dyno Adventure,0
525610,Hardware Engineering,40%
525620,Octogeddon,50%
525640,Bullets And More VR - BAM VR,10%
525660,Moonlit Mayhem™,0
525680,Deisim,50%
525690,MMM: Murder Most Misfortunate,50%
525700,Birthdays the Beginning / バースデイズ・ザ・ビギニング,
525740,Slashy Hero,0
525760,Awesome Obstacle Challenge,50%
525860,Garden Wars,0
525870,WackyMoles,0
525910,Cockroach VR,0
525920,Pro Cycling Manager 2017,75%
525950,JUST BAT (VR CRICKET),0
526090,Very Real Chess,0
526130,Sky Sanctuary,0
526140,The Gallery - Episode 2: Heart of the Emberstone,60%
526160,The Wild Eight,50%
526240,CloudBound,0
526290,MY FIGHT,75%
526310,Silhouette,0
526370,SUPER KINKY,60%
526390,Inevitable Path,87%
526440,vRhythm,0
526450,Hack Time,0
526460,KickHim,80%
526490,Higurashi When They Cry Hou - Ch.4 Himatsubushi,50%
526510,The Hateful Dead,0
526540,8infinity,51%
526550,PitchFork,0
526590,Boxing Saga,0
526740,hack_me,
526780,Jumper Jape,0
526800,Cubotrox,0
526880,Chess Knight 2,81%
526890,A Day in the Woods,0
526920,SQUAKE,0
526960,Fair Islands VR,0
526980,Handball 17,75%
527040,Armies of Riddle CLASSIC,0
527100,Star Trek™: Bridge Crew,70%
527110,The Melody of Dust,
527150,Dead,50%
527160,Cmoar VR Cinema,0
527190,WORLD END ECONOMiCA episode.03,50%
527210,Janken Cards,0
527230,For The King,50%
527250,VilleTown,0
527260,Lurk,0
527270,Atelier Sophie: The Alchemist of the Mysterious Book,0
527280,Nights of Azure,0
527290,Atelier Firis: The Alchemist and the Mysterious Journey / フィリスのアトリエ ～不思議な旅の錬金術士～,
527300,DOPAMINE,0
527310,Bubble Labs VR,0
527320,Defend the Highlands: World Tour,66%
527330,Grave: VR Prologue,0
527340,What The Box?,50%
527360,Escape Station,0
527380,Captain Kaon,0
527420,Demon Hunter 3: Revelation,60%
527430,"Warhammer 40,000: Inquisitor - Martyr",50%
527450,Cockroach Simulator,51%
527460,Lepofrenia,87%
527470,Donuts'n'Justice,66%
527480,Life Beetle,51%
527490,EM: Shader Attack,87%
527510,The Legions of Rome,73%
527520,Strike Force: Arctic Storm,20%
527540,VR Journey,87%
527550,Platro,51%
527580,PITCH-HIT: BASEBALL,65%
527700,Containment Initiative,70%
527710,Crown Champion: Legends of the Arena,75%
527720,Keep Defending,70%
527730,Bus Tycoon ND (Night and Day),70%
527740,YANKAI'S TRIANGLE,50%
527750,Merger 3D,80%
527760,Just Hero,51%
527770,Russian SuperHero Dead Ivan,51%
527790,Cranium Conundrum,80%
527800,War Cube,25%
527810,Dynamite Alex,51%
527820,Lifestream - A Haunting Text Adventure,60%
527880,Dreadful,0
527890,Shop-n-Spree: Shopping Paradise,50%
527900,Grim Tales: The Bride Collector's Edition,50%
527910,Nevertales: Shattered Image Collector's Edition,50%
527920,Farm Tribe 2,50%
527930,Spa Mania 2,50%
527940,Mystery Trackers: The Void Collector's Edition,50%
527950,Divergence: Year Zero,0
527960,Fractured State,0
528010,Eternal Return,0
528020,Destroyer,70%
528070,Solitaire Beach Season,90%
528080,Night Forest,87%
528090,Lost In Woods 2,87%
528110,Tennis Elbow Manager,50%
528120,Darkness and Flame: Born of Fire,0
528160,Solstice Chronicles: MIA,75%
528170,Drop The Bomb,87%
528180,Agricola: All Creatures Big and Small,0
528190,Carpe Deal 'Em,75%
528230,SYNTHETIK: Legion Rising,50%
528250,Patchwork,60%
528260,TITAN SLAYER,0
528270,NEON Ultra,0
528300,Soulless: Ray Of Hope,90%
528420,Evil Orbs,50%
528430,Wells,80%
528510,Turbo Pug 3D,50%
528550,Drunkn Bar Fight,0
528610,Double Dragon IV,50%
528640,Rugby Union Team Manager 2017,50%
528660,Spin Rush,90%
528670,Elems,0
528700,Cerdocornio,0
528720,Shu,0
528730,Crypt of the Serpent King,50%
528770,Twixel,0
528820,Eisenwald: Blood of November,60%
528860,Proxy - Ultimate Hacker,51%
528900,Multirotor Sim 2,0
528910,Golf Pro VR,0
528930,Fruit for the Village,50%
528950,Nekuia,66%
528960,Blanco: The Color of Adventure,
528970,SOS Survival,60%
528980,Arakion: Book One,25%
528990,Basketball Babe,0
529000,Bad ass babes,20%
529020,Virtual-O,
529040,Fine China,50%
529060,Space Simulator,0
529090,Violet Haunted,0
529100,Omni Link,50%
529130,Expect The Unexpected,70%
529140,Ulama: Arena of the Gods,0
529160,Moekuri: Adorable + Tactical SRPG,
529180,Dark and Light,35%
529240,"Creature Clicker - Capture, Train, Ascend!",50%
529260,Robot Incursion,0
529280,TEOT - The End OF Tomorrow,0
529360,Void Rangers,0
529410,Kittypocalypse - Ungoggled,60%
529420,Crazy Sapper 3D,0
529440,Behold the Kickmen,70%
529450,I Know a Tale,50%
529480,Chopper: Lethal darkness,33%
529490,Rogue Trooper Redux,75%
529500,ALONE? - VR,65%
529520,Mutant Football League,25%
529580,Kyurinaga's Revenge,60%
529590,"Please, Don't Touch Anything 3D",50%
529610,FISH LAKE,0
529630,The Rabbit Hole Remastered,
529660,Mages of Mystralia,60%
529700,Total Extreme Wrestling 2013,50%
529760,TAIKU MANSION,51%
529790,Gone with the Demon,0
529820,Beyond Power VR,
529830,Game Character Hub: Portfolio Edition,70%
529860,ColecoVision Flashback,
529890,Maniac Mansion,65%
529900,Polygon Attack,51%
529910,ARK Park,0
529920,Resurgence,0
529940,ShowdownVR,0
529950,12 orbits,0
529970,PositronX,0
530010,Water Heroes: A Game for Change,0
530020,World to the West,75%
530040,reconquest,50%
530070,Train Sim World®,0
530080,Super Toaster X: Learn Japanese RPG,0
530120,VR The Diner Duo,0
530160,Eve of Destruction - REDUX VIETNAM,0
530240,Pixel-Warfare: Pro,0
530290,The Planet of the Vicious Creatures,0
530300,Slymes,0
530320,Wandersong,40%
530350,Smashbox Arena,75%
530360,Requiescence,40%
530370,Warlock's Tower,0
530390,Slayaway Camp,80%
530500,The Rosefinch Curse（Ning's Wing 1）,60%
530510,Manipulated,0
530520,Aegis,69%
530530,Si Kancil : The Adventurous Mouse Deer,0
530540,mr.President Prologue Episode,51%
530650,Rogues or Heroes,0
530680,Grave Matters,0
530740,Spareware,75%
530890,Haydee,80%
530920,Archimedes,0
530930,Soulblight,75%
530950,Tower 57,70%
530960,ROM: Extraction,0
531050,Far Beyond: A space odyssey VR,
531070,The Tower - Fantogame,
531080,Minotaur's Maze,0
531110,Battles of Norghan,50%
531140,All the Delicate Duplicates,0
531180,AIRHEART - Tales of broken Wings,35%
531240,Max Stern,0
531480,ShapeRockets,0
531490,Golden Swords,87%
531510,Just Shapes & Beats,25%
531520,TankCraft,51%
531530,Polygod,0
531660,Exoplanet: First Contact,20%
531680,8-Bit Invaders!,55%
531730,Corona Blossom Vol.2 The Truth From Beyond,45%
531740,Rubek,60%
531780,Castle Explorer,40%
531860,Where's My What?,51%
531890,Guardian's Oath,0
531910,Bad Sector HDD,51%
531920,Carton,0
531930,Dungeon Rats,66%
532030,Dream Dealer,86%
532070,The Miners,0
532080,Apocalypse Mechanism,
532110,Rusty Lake: Roots,50%
532120,Header Goal VR: Being Axel Rix,0
532170,WaveLand,80%
532190,Super Blood Hockey,50%
532210,Life is Strange 2,
532260,Top Floor,
532270,Lethal VR,75%
532290,Dark Train,75%
532320,de Blob,75%
532470,In Extremis,85%
532600,Sweet Candy Mahjong,81%
532660,Exteria,0
532670,Manor of the Damned!,0
532690,Neo ATLAS 1469,50%
532700,Finque,80%
532740,Crazy Flies,
532890,Civil War: 1862,75%
532900,Outskirts,60%
532920,The Artifact,90%
532980,Thaumistry: In Charm's Way,60%
533010,Filthy Lucre,0
533030,Haunted Hotel,50%
533040,Dark Parables: The Thief and the Tinderbox Collector's Edition,50%
533050,Rebel Story: A Roguelike Bullet Hell,
533060,PuppetShow™: Mystery of Joyville,50%
533070,League of Light: Dark Omens Collector's Edition,50%
533080,Phantasmat: Crucible Peak Collector's Edition,50%
533090,Haunted Legends: The Queen of Spades Collector's Edition,50%
533150,Super LOH,51%
533170,Don't Chat With Strangers,90%
533180,Campfire: One of Us Is the Killer,0
533260,Behold!,0
533280,Wild Arena,0
533300,Zup!,41%
533320,Space Trucker,0
533330,Shut Eye,90%
533340,Captivity,51%
533360,Zia and the goddesses of magic,0
533470,The Cube Hotel（Ning's Wing 2）,60%
533480,Academagia: The Making of Mages,50%
533580,Entangle,50%
533630,Fight Me Bro!,75%
533660,Ziggy's Chase,20%
533770,The Writer: A Change Of Identity,0
533820,Atonement 2: Ruptured by Despair,90%
533850,EggK47,90%
533860,Multimirror,0
533890,ReBoot,0
533920,Battle Tank Armada,70%
533950,Don't open the doors!,70%
533960,Scary Humans,0
534000,Fast Action Hero,0
534010,Defense of Egypt: Cleopatra Mission,0
534200,Ultimate Solid,0
534210,MegaRats,0
534230,Quell 4D,25%
534240,The Island of Eternal Struggle,25%
534270,Solitaire 220 Plus,0
534290,Cursed Castilla (Maldita Castilla EX),30%
534320,4Team,0
534350,Ancient Rome 2,70%
534360,Colt Express,0
534370,Pure Farming 2018,0
534430,Arcade Artist,0
534440,Killing Zombies,0
534480,Tropical Girls VR,
534550,Guacamelee! 2,50%
534560,Ramify,80%
534570,Survival Kingdom,0
534680,Dolphin Up,0
534720,Tornuffalo,25%
534780,XGun-Weapon Evolution,0
534880,Super Ninja Hero VR,0
534910,3D Arcade Fishing,0
534920,Relaxing VR Games: Mahjong,80%
534960,Measurement Problem,0
534980,Never Forget Me,66%
535000,EXIT,50%
535010,Pen Island VR,80%
535150,BUSTED!,50%
535160,"Fire in the Goal ""轰个球""",
535190,Chunky Orbits,42%
535230,Domina,0
535240,Landmine Larry,0
535260,Save Home,66%
535270,Constricting Cubes,51%
535280,Retro Parking,0
535290,Super Happy Singh,0
535330,Block King,0
535370,The Secret of Middle City,0
535380,Asteroid Blaster VR,0%
535400,Breathing Fear,80%
535410,Saga of the Void: Admirals,0
535460,"A Fear Of Heights, And Other Things",0
535480,Sundered®: Eldritch Edition,0
535490,Porno Studio Tycoon,0
535520,Nidhogg 2,70%
535530,Demon Hunter,0
535630,One More Night,0
535650,Dwingle : B.O.T,0
535680,Moorhuhn schlägt zurück,0
535700,3D Chess,65%
535750,VR Fun World,0
535760,Unforgiving Trials: The Space Crusade,0
535840,Marblize,0
535850,Micro Machines World Series,0
535890,Stereo Aereo,50%
535910,Meow-Jong,
535930,Two Point Hospital,50%
535980,Phrase Shift,0
536040,Cards of Cthulhu,70%
536320,The Space Garden,0
536340,Endless Room,0
536370,Percussive VR,0
536410,Greenwood the Last Ritual,80%
536420,Shining Plume,86%
536430,The Revenge of Johnny Bonasera: Episode 1,
536450,Vzerthos: The Heir of Thunder,90%
536470,Magnetized,0
536490,Perfect Fit - Totemland,0
536510,Hacker Series,30%
536530,Marlene Betwixt,0
536560,CHAOS CODE -NEW SIGN OF CATASTROPHE-,75%
536630,Maze Sounds,0
536640,Grimm: Dark Legacy,0
536660,JCB Pioneer: Mars,0
536670,Fear Of Traffic,0
536680,Miniature - The Story Puzzle,0
536690,AENTITY,50%
536750,BoomTown! Deluxe,0
536770,THE AWKWARD STEVE DUOLOGY,40%
536780,Lost Grimoires: Stolen Kingdom,70%
536800,FILE 9,0
536890,Glittermitten Grove,60%
536920,Groggers!,0
536960,No Way Out - A Dead Realm Tale,0
536990,Redie,0
537000,Nelo,65%
537020,Legions of Tyrandel,0
537050,Bric - The Casual Indie Game,
537090,Die for the Empire,51%
537100,Shuffle!,50%
537110,Angels of Death,30%
537170,4x4 Offroad Racing - Nitro,0
537200,Defense Of Greece TD,0
537280,Existence speed,43%
537340,Guts and Glory,67%
537360,JumpBall,76%
537380,Abyssal Zone,0
537430,Inner Chains,80%
537450,ReCore: Definitive Edition,40%
537520,SYMMETRY,75%
537630,Tee Time Golf,0
537660,Brumm,0
537700,Octave,0
537740,Dino Dini's Kick Off™ Revival - Steam Edition,66%
537750,Dungeon Of Doom Puzzle,75%
537760,Arizona Rose and the Pirates' Riddles,50%
537800,Bomber Crew,66%
537920,Supa Kila Monsta Hunta,0
537990,Heroine Anthem Zero -Sacrifice-,
538000,Hop Step Sing! Kisekiteki Shining! (HQ Edition),30%
538040,Dante's Forest,0
538050,The baron got you again,0
538060,Doodle God: 8-bit Mania - Collector's Item,0
538070,Bad Dream: Coma,80%
538100,Feel The Snow,50%
538170,Raging Titan,20%
538220,HAUNTED: Halloween '85 (Original NES Game),
538330,A-Escape VR,50%
538390,Crimson Nights,0
538410,Chicken Chase,0
538470,Remind Yourself,0
538490,Shatter Quest,0
538510,Trickshot,0
538550,Party Golf,0
538560,Help Me Doctor,50%
538590,Sleeping Valley,0
538680,The Legend of Heroes: Trails of Cold Steel,40%
538700,TURGUL: RAPID FIGHTING,0
538710,Dead Hungry,0
538790,Primal Carnage: Onslaught,75%
538810,Train Mechanic Simulator 2017,85%
538840,City Climber,75%
538900,ZIQ,0
538920,Fiery Disaster,75%
538990,SugarMill,0
539050,Super Island God VR,0
539090,Clazer,50%
539270,Mahjong,0
539280,Tetraminos,85%
539290,Brick Breaker,85%
539300,Solitaire,0
539330,Light Fairytale Episode 1,25%
539340,Future Unfolding,75%
539350,Ball of Light,86%
539400,Son of a Witch,40%
539440,Citalis,75%
539450,Crab Dub,80%
539460,Puzzle Cube,0
539560,Vienna Automobile Society,0
539660,ChronoClock,50%
539670,Sakura Nova,50%
539690,Nanomedix Inc,0
539700,SWEATER? OK!,86%
539720,Razortron 2000,51%
539750,Kombine,51%
539980,Space Cat,0
540010,Symphony of the Machine,30%
